date,open,high,low,close,volume,amount
2021-04-14,4945.68994140625,4987.1201171875,4940.27001953125,4980.6298828125,120900,602158152.8320312
2021-04-15,4969.91015625,4969.91015625,4900.2998046875,4948.97021484375,108800,538447959.375
2021-04-16,4966.89990234375,4979.169921875,4917.9599609375,4966.18017578125,111200,552239235.546875
2021-04-19,4966.41015625,5088.2099609375,4940.75,5087.02001953125,154800,787470699.0234375
2021-04-20,5065.77978515625,5119.85986328125,5058.919921875,5083.3701171875,136500,693880020.9960938
2021-04-21,5055.240234375,5110.56005859375,5047.990234375,5098.740234375,124600,635303033.203125
2021-04-22,5114.27978515625,5119.22021484375,5067.14013671875,5089.240234375,121200,616815916.40625
2021-04-23,5088.830078125,5149.97998046875,5086.490234375,5135.4501953125,122100,627038468.8476562
2021-04-26,5156.58984375,5181.10986328125,5072.9599609375,5077.240234375,151400,768694171.484375
2021-04-27,5076.64013671875,5095.97998046875,5042.60986328125,5090.52001953125,124000,631224482.421875
2021-04-28,5073.97021484375,5119.4501953125,5059.259765625,5119.240234375,120600,617380372.265625
2021-04-29,5128.27978515625,5170.58984375,5113.64990234375,5164.169921875,140100,723500206.0546875
2021-04-30,5156.35986328125,5163.25,5094.93017578125,5123.490234375,160100,820270786.5234375
2021-05-06,5098.7998046875,5132.89990234375,5037.41015625,5061.1201171875,158800,803705874.609375
2021-05-07,5073.4599609375,5093.75,4996.0400390625,4996.0498046875,172300,860819381.3476562
2021-05-10,5001.43994140625,5019.39013671875,4953.7001953125,4992.419921875,170800,852705322.65625
2021-05-11,4956.080078125,5033.490234375,4925.919921875,5023.06005859375,151500,760993598.8769531
2021-05-12,5003.81982421875,5051.169921875,4995.39990234375,5044.5498046875,126600,638640005.2734375
2021-05-13,4992.35009765625,5022.080078125,4975.4501953125,4992.97021484375,132300,660569959.4238281
2021-05-14,5007.6298828125,5112.97998046875,4981.2900390625,5110.58984375,159400,814628021.09375
2021-05-17,5115.31005859375,5206.68994140625,5115.31005859375,5184.990234375,153900,797969997.0703125
2021-05-18,5190.93017578125,5201.669921875,5156.7900390625,5187.60009765625,118400,614211851.5625
2021-05-19,5173.169921875,5193.56005859375,5151.64013671875,5172.27001953125,118700,613948451.3183594
2021-05-20,5167.0498046875,5201.58984375,5152.0400390625,5186.41015625,138500,718317806.640625
2021-05-21,5199.1298828125,5216.16015625,5123.1201171875,5134.14990234375,124800,640741907.8125
2021-05-24,5138.81005859375,5155.58984375,5092.39013671875,5155.58984375,126700,653213233.203125
2021-05-25,5165.0400390625,5324.35986328125,5161.52001953125,5318.47998046875,183000,973281836.4257812
2021-05-26,5326.1201171875,5344.27978515625,5308.740234375,5320.58984375,169600,902372037.5
2021-05-27,5311.3701171875,5378.47998046875,5286.0498046875,5338.22998046875,148500,792727152.0996094
2021-05-28,5338.72998046875,5360.27978515625,5288.64990234375,5321.08984375,164600,875851388.28125
2021-05-31,5318.080078125,5331.6298828125,5281.68994140625,5331.56982421875,144600,770944996.5820312
2021-06-01,5320.47021484375,5343.75,5269.259765625,5341.68017578125,143800,768133609.2773438
2021-06-02,5348.33984375,5352.64013671875,5266.7900390625,5289.97021484375,137800,728957895.6054688
2021-06-03,5285.7099609375,5314.3701171875,5255.06982421875,5255.2900390625,142000,746251185.546875
2021-06-04,5228.27978515625,5334.490234375,5221.22998046875,5282.27978515625,144700,764345884.9121094
2021-06-07,5284.89013671875,5286.83984375,5242.9501953125,5277.6298828125,127700,673953336.0351562
2021-06-08,5276.97021484375,5319.0400390625,5201.14013671875,5232.1201171875,130600,683314887.3046875
2021-06-09,5224.9501953125,5253.35986328125,5215.35009765625,5236.4501953125,121800,637799633.7890625
2021-06-10,5236.47021484375,5299.52978515625,5229.52001953125,5271.47021484375,139000,732734359.8632812
2021-06-11,5275.75,5276.10009765625,5213.60009765625,5224.7001953125,180800,944625795.3125
2021-06-15,5218.56005859375,5225.5,5137.41015625,5166.56005859375,142900,738301432.3730469
2021-06-16,5163.25,5164.52001953125,5076.02001953125,5080.490234375,125100,635569328.3203125
2021-06-17,5074.3798828125,5123.3701171875,5073.81982421875,5101.89013671875,120500,614777761.4746094
2021-06-18,5104.93017578125,5128.02978515625,5064.919921875,5102.47021484375,148600,758227073.9257812
2021-06-21,5088.08984375,5123.77978515625,5058.56982421875,5090.39013671875,132200,672949576.0742188
2021-06-22,5106.06982421875,5125.81982421875,5086.27978515625,5122.16015625,130400,667929684.375
2021-06-23,5127.18994140625,5171.02978515625,5109.759765625,5147.39013671875,136400,702104014.6484375
2021-06-24,5156.56005859375,5160.43017578125,5120.580078125,5155.97021484375,126700,653261426.2207031
2021-06-25,5159.7998046875,5251.60986328125,5157.47998046875,5239.97021484375,154900,811671386.2792969
2021-06-28,5253.60986328125,5260.64013671875,5226.22021484375,5251.759765625,133200,699534400.78125
2021-06-29,5248.52001953125,5248.52001953125,5182.68017578125,5190.5400390625,125200,649855612.890625
2021-06-30,5189.3798828125,5231.43017578125,5186.6298828125,5224.0400390625,103800,542255356.0546875
2021-07-01,5241.2001953125,5252.259765625,5190.8798828125,5229.66015625,127200,665212771.875
2021-07-02,5186.66015625,5186.66015625,5074.35986328125,5081.1201171875,130400,662578063.28125
2021-07-05,5073.77978515625,5098.22998046875,5048.0,5085.7900390625,131200,667255653.125
2021-07-06,5089.77978515625,5092.2099609375,5028.509765625,5083.10009765625,140700,715192183.7402344
2021-07-07,5052.419921875,5152.77001953125,5045.41015625,5140.490234375,148500,763362799.8046875
2021-07-08,5149.31005859375,5151.22021484375,5078.93017578125,5088.259765625,173900,884848373.2421875
2021-07-09,5063.14990234375,5081.41015625,5006.41015625,5069.43994140625,160700,814658998.5839844
2021-07-12,5108.3798828125,5159.41015625,5070.31982421875,5132.7099609375,206200,1058364793.9453125
2021-07-13,5128.60986328125,5154.0498046875,5114.93994140625,5142.10009765625,166500,856159666.2597656
2021-07-14,5130.75,5130.75,5075.1298828125,5083.080078125,188400,957652286.71875
2021-07-15,5073.259765625,5153.81005859375,5067.68017578125,5151.4599609375,181100,932929398.9257812
2021-07-16,5140.89990234375,5140.89990234375,5090.6298828125,5094.77001953125,170000,866110903.3203125
2021-07-19,5083.72998046875,5120.81982421875,5047.6201171875,5113.490234375,153200,783386703.90625
2021-07-20,5080.22021484375,5114.0,5067.85986328125,5108.990234375,129300,660592437.3046875
2021-07-21,5122.77978515625,5160.5400390625,5122.2998046875,5144.0400390625,168000,864198726.5625
2021-07-22,5150.39013671875,5171.2099609375,5137.8798828125,5151.75,185600,956164800.0
2021-07-23,5145.43017578125,5145.43017578125,5080.0,5089.22998046875,216500,1101818290.7714844
2021-07-26,5067.31005859375,5067.31005859375,4859.60009765625,4925.2998046875,228100,1123460885.4492188
2021-07-27,4924.27978515625,4940.85986328125,4749.02978515625,4751.31005859375,236600,1124159959.8632812
2021-07-28,4714.2900390625,4785.66015625,4663.89990234375,4760.47998046875,192600,916868444.2382812
2021-07-29,4845.759765625,4857.97021484375,4800.009765625,4850.27001953125,173300,840551794.3847656
2021-07-30,4825.7001953125,4825.7001953125,4761.0400390625,4811.169921875,182400,877557393.75
2021-08-02,4794.81982421875,4938.81982421875,4761.4599609375,4933.740234375,227200,1120945781.25
2021-08-03,4909.22998046875,4957.02978515625,4890.85009765625,4934.4599609375,203500,1004162602.0507812
2021-08-04,4927.740234375,4979.2900390625,4919.66015625,4978.85009765625,175500,873788192.1386719
2021-08-05,4946.169921875,4997.14013671875,4921.93994140625,4948.669921875,167400,828407344.921875
2021-08-06,4943.0400390625,4944.35009765625,4891.7998046875,4921.56005859375,154200,758904561.0351562
2021-08-09,4890.259765625,5002.89013671875,4884.0400390625,4985.56005859375,182400,909366154.6875
2021-08-10,4977.81982421875,5043.759765625,4941.240234375,5043.14990234375,167100,842710348.6816406
2021-08-11,5037.080078125,5059.7900390625,5009.97998046875,5015.33984375,182300,914296453.515625
2021-08-12,4998.06982421875,5016.259765625,4962.97998046875,4973.35009765625,168200,836517486.4257812
2021-08-13,4958.759765625,4993.740234375,4921.27978515625,4945.97998046875,158300,782948630.9082031
2021-08-16,4935.919921875,4973.3798828125,4931.3701171875,4941.06982421875,162000,800453311.5234375
2021-08-17,4935.0,4967.56005859375,4823.39013671875,4837.39990234375,187600,907496221.6796875
2021-08-18,4838.47021484375,4909.5400390625,4818.89990234375,4894.240234375,197500,966612446.2890625
2021-08-19,4886.56005859375,4893.47021484375,4839.56982421875,4862.14013671875,201700,980693665.5761719
2021-08-20,4817.490234375,4835.14990234375,4720.830078125,4769.27001953125,177600,847022355.46875
2021-08-23,4777.72998046875,4843.81982421875,4764.009765625,4835.8798828125,167600,810493468.359375
2021-08-24,4844.58984375,4906.2001953125,4842.75,4888.39013671875,197900,967412408.0566406
2021-08-25,4890.52001953125,4899.77001953125,4865.759765625,4898.16015625,189400,927711533.59375
2021-08-26,4892.2001953125,4892.2001953125,4798.7001953125,4801.60986328125,197600,948798108.984375
2021-08-27,4794.97021484375,4863.47021484375,4793.58984375,4827.0400390625,183300,884796439.1601562
2021-08-30,4847.02978515625,4849.16015625,4787.2001953125,4813.27001953125,219600,1056994096.2890625
2021-08-31,4803.08984375,4821.759765625,4740.75,4805.60986328125,235100,1129798878.8574219
2021-09-01,4804.68994140625,4906.39990234375,4763.2998046875,4869.4599609375,326700,1590852569.2382812
2021-09-02,4865.81982421875,4892.7001953125,4845.6201171875,4869.41015625,267900,1304514980.859375
2021-09-03,4875.06982421875,4886.5498046875,4828.7001953125,4843.06005859375,268100,1298424401.7089844
2021-09-06,4841.06005859375,4944.4501953125,4837.7900390625,4933.72998046875,240500,1186562060.3027344
2021-09-07,4932.97998046875,5005.9599609375,4915.60986328125,4992.830078125,244200,1219249105.078125
2021-09-08,4986.7998046875,5013.97998046875,4955.89013671875,4972.1298828125,264600,1315625566.9921875
2021-09-09,4952.490234375,4970.14990234375,4929.9501953125,4970.009765625,256500,1274807504.8828125
2021-09-10,4967.97998046875,5042.7998046875,4962.3701171875,5013.52001953125,288300,1445397821.6308594
2021-09-13,5006.77001953125,5029.72021484375,4964.9599609375,4991.66015625,249900,1247415873.046875
2021-09-14,4989.830078125,5000.97998046875,4907.31982421875,4917.16015625,245600,1207654534.375
2021-09-15,4903.85009765625,4903.85009765625,4843.1201171875,4867.31982421875,188000,915056126.953125
2021-09-16,4866.7900390625,4879.52978515625,4806.14013671875,4807.7001953125,216800,1042309402.34375
2021-09-17,4797.10986328125,4857.9599609375,4786.08984375,4855.93994140625,202000,980899868.1640625
2021-09-22,4770.72998046875,4830.85009765625,4765.22998046875,4821.77001953125,191200,921922427.734375
2021-09-23,4848.22021484375,4877.33984375,4837.56005859375,4853.2001953125,228200,1107500284.5703125
2021-09-24,4845.64013671875,4897.06005859375,4838.5400390625,4849.43017578125,207700,1007226647.5097656
2021-09-27,4870.85009765625,4922.56005859375,4852.2001953125,4877.3701171875,216000,1053511945.3125
2021-09-28,4869.080078125,4901.31005859375,4846.6298828125,4883.830078125,176900,863949540.8203125
2021-09-29,4846.02001953125,4868.06982421875,4799.8798828125,4833.93017578125,188200,909745659.0820312
2021-09-30,4843.9501953125,4876.06982421875,4843.9501953125,4866.3798828125,146100,710978100.8789062
2021-10-08,4915.72998046875,4937.08984375,4891.6201171875,4929.93994140625,169000,833159850.0976562
2021-10-11,4941.2900390625,4983.72998046875,4930.7099609375,4936.18994140625,163500,807067055.4199219
2021-10-12,4920.66015625,4925.490234375,4840.77001953125,4883.83984375,168100,820973477.734375
2021-10-13,4880.14013671875,4953.3701171875,4869.830078125,4940.10986328125,131100,647648403.0761719
2021-10-14,4934.259765625,4953.919921875,4903.25,4913.60986328125,119600,587667739.6484375
2021-10-15,4896.56005859375,4939.81982421875,4881.009765625,4932.10986328125,142800,704305288.4765625
2021-10-18,4922.509765625,4922.509765625,4844.93994140625,4874.77978515625,141200,688318905.6640625
2021-10-19,4869.39013671875,4928.14013671875,4868.81005859375,4922.72021484375,135300,666044045.0683594
2021-10-20,4926.77001953125,4944.02001953125,4898.3701171875,4910.18017578125,141500,694790494.8730469
2021-10-21,4914.740234375,4946.18017578125,4893.85009765625,4928.02001953125,148900,733782180.9082031
2021-10-22,4934.8701171875,4989.89013671875,4934.8701171875,4959.72998046875,143900,713705144.1894531
2021-10-25,4940.89990234375,4981.64990234375,4930.10986328125,4979.52001953125,141900,706593890.7714844
2021-10-26,4983.240234375,5002.56982421875,4953.47998046875,4963.10009765625,140900,699300803.7597656
2021-10-27,4949.22998046875,4949.22998046875,4884.93994140625,4898.16015625,147100,720519358.984375
2021-10-28,4882.58984375,4898.66015625,4846.27978515625,4864.14013671875,156600,761724345.4101562
2021-10-29,4861.27001953125,4908.77001953125,4855.759765625,4908.77001953125,159900,784912326.1230469
2021-11-01,4878.1298828125,4908.2099609375,4858.25,4890.68994140625,171600,839242393.9453125
2021-11-02,4886.18017578125,4911.22998046875,4797.89990234375,4839.85009765625,185400,897308208.1054688
2021-11-03,4835.81005859375,4858.7099609375,4804.3701171875,4821.10986328125,142800,688454488.4765625
2021-11-04,4841.08984375,4873.93994140625,4834.740234375,4868.740234375,132600,645594955.078125
2021-11-05,4858.89990234375,4889.68017578125,4841.740234375,4842.35009765625,147800,715699344.4335938
2021-11-08,4841.14990234375,4866.080078125,4827.68994140625,4848.18017578125,137400,666139956.1523438
2021-11-09,4858.25,4870.7900390625,4818.5400390625,4846.740234375,118400,573854043.75
2021-11-10,4832.7998046875,4832.7998046875,4754.0,4821.18994140625,135100,651342761.0839844
2021-11-11,4814.77001953125,4898.64990234375,4809.10986328125,4898.64990234375,160500,786233309.3261719
2021-11-12,4902.93017578125,4909.080078125,4875.35009765625,4888.3701171875,132700,648686714.5507812
2021-11-15,4894.41015625,4906.330078125,4863.39990234375,4882.3798828125,121800,594673869.7265625
2021-11-16,4880.89990234375,4915.3701171875,4876.5,4883.31982421875,127300,621646613.6230469
2021-11-17,4883.25,4891.52001953125,4864.52001953125,4885.75,108500,530103875.0
2021-11-18,4871.419921875,4871.419921875,4830.41015625,4837.6201171875,114500,553907503.4179688
2021-11-19,4832.06005859375,4892.81005859375,4829.56982421875,4890.06005859375,127200,622015639.453125
2021-11-22,4895.39013671875,4919.0,4893.27001953125,4912.39990234375,138100,678402426.5136719
2021-11-23,4905.759765625,4927.52001953125,4896.8798828125,4913.35009765625,154300,758129920.0683594
2021-11-24,4914.02978515625,4935.490234375,4899.60986328125,4916.66015625,137200,674565773.4375
2021-11-25,4917.60986328125,4921.330078125,4891.72998046875,4896.43994140625,116000,567987033.203125
2021-11-26,4886.9501953125,4886.9501953125,4850.81005859375,4860.1298828125,120400,585159637.890625
2021-11-29,4820.009765625,4858.52978515625,4818.7099609375,4851.419921875,133600,648149701.5625
2021-11-30,4857.18017578125,4871.25,4810.22021484375,4832.02978515625,129600,626231060.15625
2021-12-01,4831.89013671875,4844.52001953125,4823.93017578125,4843.85009765625,123100,596277947.0214844
2021-12-02,4839.91015625,4866.85009765625,4830.31982421875,4856.16015625,148100,719197319.140625
2021-12-03,4856.97998046875,4901.02001953125,4853.35009765625,4901.02001953125,144100,706236984.8144531
2021-12-06,4909.43017578125,4943.89990234375,4888.68994140625,4892.6201171875,173600,849358852.34375
2021-12-07,4930.830078125,4934.10009765625,4895.22021484375,4922.10009765625,179100,881548127.4902344
2021-12-08,4934.41015625,4995.93017578125,4915.7900390625,4995.93017578125,157500,786859002.6855469
2021-12-09,5000.68994140625,5114.5,4999.41015625,5078.68994140625,220600,1120359001.0742188
2021-12-10,5046.27001953125,5060.06005859375,5035.81005859375,5055.1201171875,193700,979176766.6992188
2021-12-13,5090.02001953125,5143.83984375,5079.72998046875,5083.7998046875,211800,1076748798.6328125
2021-12-14,5066.35009765625,5075.2099609375,5038.85986328125,5049.7001953125,159100,803407301.0742188
2021-12-15,5036.27978515625,5060.3701171875,5003.77978515625,5005.89990234375,150500,753387935.3027344
2021-12-16,5006.60986328125,5034.72998046875,4987.22021484375,5034.72998046875,144100,725504590.1855469
2021-12-17,5021.33984375,5022.10986328125,4954.759765625,4954.759765625,149000,738259205.078125
2021-12-20,4934.97021484375,4971.669921875,4872.68017578125,4880.419921875,169700,828207260.7421875
2021-12-21,4876.509765625,4917.7998046875,4872.9501953125,4913.490234375,143300,704103150.5859375
2021-12-22,4924.580078125,4936.669921875,4903.169921875,4914.4501953125,133300,655096211.0351562
2021-12-23,4924.2900390625,4948.740234375,4906.75,4948.740234375,139600,690844136.71875
2021-12-24,4953.06005859375,4964.91015625,4905.97998046875,4921.33984375,142700,702275195.703125
2021-12-27,4918.14990234375,4939.68994140625,4894.16015625,4919.31982421875,124100,610487590.1855469
2021-12-28,4923.68994140625,4959.14013671875,4913.60009765625,4955.9599609375,130500,646752774.9023438
2021-12-29,4958.64990234375,4958.64990234375,4883.47998046875,4883.47998046875,113600,554763325.78125
2021-12-30,4882.16015625,4940.18017578125,4878.64990234375,4921.509765625,121600,598455587.5
2021-12-31,4937.4599609375,4950.35986328125,4923.14013671875,4940.3701171875,121300,599266895.2148438
2022-01-04,4957.97998046875,4961.4501953125,4874.52978515625,4917.77001953125,151500,745042157.9589844
2022-01-05,4907.93017578125,4916.27978515625,4851.97998046875,4868.1201171875,178800,870419876.953125
2022-01-06,4842.16015625,4857.56005859375,4786.43017578125,4818.22998046875,157700,759834867.9199219
2022-01-07,4824.31982421875,4856.64990234375,4818.18994140625,4822.3701171875,187100,902265448.9257812
2022-01-10,4812.22998046875,4844.39013671875,4780.81982421875,4844.0498046875,156200,756640579.4921875
2022-01-11,4840.009765625,4850.8798828125,4791.89013671875,4797.77001953125,146900,704792415.8691406
2022-01-12,4818.89013671875,4852.72998046875,4810.919921875,4845.580078125,143200,693887067.1875
2022-01-13,4853.02978515625,4853.06005859375,4765.240234375,4765.919921875,142500,679143588.8671875
2022-01-14,4743.91015625,4764.0498046875,4723.93994140625,4726.72998046875,146900,694356634.1308594
2022-01-17,4728.759765625,4775.240234375,4726.7099609375,4767.27978515625,115300,549667359.2285156
2022-01-18,4766.77978515625,4826.2998046875,4747.919921875,4813.35009765625,150900,726334529.7363281
2022-01-19,4815.81005859375,4828.75,4755.93017578125,4780.3798828125,133900,640092866.3085938
2022-01-20,4778.259765625,4845.0,4777.56982421875,4823.509765625,165000,795879111.328125
2022-01-21,4808.77001953125,4818.31005859375,4762.56005859375,4779.31005859375,139000,664324098.1445312
2022-01-24,4753.93994140625,4801.10009765625,4746.4501953125,4786.740234375,114500,548081756.8359375
2022-01-25,4761.9501953125,4781.39013671875,4678.25,4678.4501953125,133700,625508791.1132812
2022-01-26,4697.10009765625,4718.990234375,4648.1298828125,4712.31005859375,107100,504688407.2753906
2022-01-27,4708.10009765625,4708.43994140625,4616.02978515625,4619.8798828125,121300,560391429.7851562
2022-01-28,4641.81005859375,4660.52001953125,4559.830078125,4563.77001953125,126500,577316907.4707031
2022-02-07,4638.580078125,4672.64990234375,4615.009765625,4634.08984375,144900,671479618.359375
2022-02-08,4626.43994140625,4626.43994140625,4522.47021484375,4608.77001953125,155800,718046369.0429688
2022-02-09,4608.14990234375,4659.4599609375,4595.27978515625,4652.06005859375,148300,689900506.6894531
2022-02-10,4657.2099609375,4657.2099609375,4608.08984375,4639.85986328125,151600,703402755.2734375
2022-02-11,4617.8701171875,4662.60009765625,4595.8798828125,4601.39990234375,156000,717818384.765625
2022-02-14,4579.419921875,4593.6298828125,4530.06005859375,4551.68994140625,143700,654077844.5800781
2022-02-15,4553.81005859375,4601.4501953125,4550.5400390625,4600.10009765625,115000,529011511.23046875
2022-02-16,4619.85009765625,4643.10009765625,4607.22021484375,4617.990234375,107300,495510352.1484375
2022-02-17,4616.89990234375,4650.16015625,4606.9501953125,4629.16015625,110000,509207617.1875
2022-02-18,4604.56982421875,4651.33984375,4598.10009765625,4651.240234375,104600,486519728.515625
2022-02-21,4646.0498046875,4646.669921875,4613.2998046875,4634.31005859375,112500,521359881.5917969
2022-02-22,4601.919921875,4602.06982421875,4550.7998046875,4574.14990234375,123300,563992682.9589844
2022-02-23,4582.009765625,4625.2998046875,4579.2900390625,4623.0498046875,123000,568635125.9765625
2022-02-24,4592.06982421875,4610.8798828125,4488.47998046875,4529.31982421875,184400,835206575.5859375
2022-02-25,4564.6298828125,4611.85986328125,4561.89990234375,4573.419921875,149700,684640962.3046875
2022-02-28,4563.740234375,4581.64990234375,4530.68017578125,4581.64990234375,135400,620355396.7773438
2022-03-01,4597.85009765625,4623.43017578125,4583.919921875,4619.68994140625,123100,568683831.7871094
2022-03-02,4594.02001953125,4594.02001953125,4558.43994140625,4578.60009765625,113300,518755391.0644531
2022-03-03,4595.02001953125,4599.39990234375,4544.43017578125,4551.6298828125,138300,629490412.7929688
2022-03-04,4513.35986328125,4539.39013671875,4481.490234375,4496.43017578125,127300,572395561.3769531
2022-03-07,4462.52001953125,4462.52001953125,4338.2998046875,4352.77978515625,162200,706020881.1523438
2022-03-08,4361.64013671875,4383.64990234375,4252.5400390625,4265.39013671875,167900,716159003.9550781
2022-03-09,4280.97998046875,4304.47998046875,4068.18994140625,4226.35009765625,194200,820757188.9648438
2022-03-10,4326.2001953125,4335.669921875,4288.509765625,4292.83984375,145300,623749629.296875
2022-03-11,4231.2001953125,4316.0400390625,4176.4501953125,4306.52001953125,152400,656313650.9765625
2022-03-14,4248.14990234375,4280.35986328125,4174.759765625,4174.759765625,130200,543553721.484375
2022-03-15,4125.490234375,4163.419921875,3983.81005859375,3983.81005859375,202500,806721536.8652344
2022-03-16,4053.10009765625,4168.58984375,3942.860107421875,4156.080078125,196000,814591695.3125
2022-03-17,4237.669921875,4302.740234375,4217.7998046875,4237.7001953125,179400,760243415.0390625
2022-03-18,4218.47021484375,4283.3701171875,4194.93994140625,4265.89990234375,149500,637752035.4003906
2022-03-21,4280.14013671875,4287.81982421875,4223.02001953125,4258.75,127000,540861250.0
2022-03-22,4252.56982421875,4283.330078125,4236.68994140625,4255.2998046875,126400,537869895.3125
2022-03-23,4269.60986328125,4287.580078125,4241.9599609375,4276.52001953125,117100,500780494.2871094
2022-03-24,4249.52978515625,4273.9599609375,4216.85009765625,4251.31005859375,108900,462967665.3808594
2022-03-25,4249.06982421875,4254.83984375,4173.93017578125,4174.56982421875,108800,454193196.875
2022-03-28,4128.83984375,4174.1201171875,4091.300048828125,4148.47021484375,118400,491178873.4375
2022-03-29,4155.419921875,4177.2099609375,4124.72021484375,4134.14013671875,100300,414654255.7128906
2022-03-30,4162.169921875,4254.10009765625,4160.740234375,4254.10009765625,138300,588342043.5058594
2022-03-31,4234.72021484375,4247.35986328125,4214.5400390625,4222.60009765625,134000,565828413.0859375
2022-04-01,4198.81982421875,4290.669921875,4190.080078125,4276.16015625,133800,572150228.90625
2022-04-06,4258.830078125,4277.52001953125,4236.72998046875,4263.83984375,159100,678376919.140625
2022-04-07,4240.02001953125,4278.10986328125,4205.740234375,4209.10009765625,134900,567807603.1738281
2022-04-08,4213.2099609375,4237.81005859375,4175.52978515625,4230.77001953125,142800,604153958.7890625
2022-04-11,4203.7900390625,4203.7900390625,4089.090087890625,4100.06982421875,148200,607630347.9492188
2022-04-12,4102.97021484375,4179.97021484375,4075.800048828125,4179.97021484375,144300,603169702.0019531
2022-04-13,4154.41015625,4194.0400390625,4139.740234375,4139.740234375,125100,517881503.3203125
2022-04-14,4172.64013671875,4217.06005859375,4155.5498046875,4191.56982421875,124800,523107914.0625
2022-04-15,4162.3701171875,4211.31982421875,4152.97021484375,4188.75,124800,522756000.0
2022-04-18,4152.93017578125,4171.740234375,4119.990234375,4166.3798828125,117500,489549636.23046875
2022-04-19,4161.93017578125,4186.93994140625,4115.419921875,4134.89990234375,110200,455665969.23828125
2022-04-20,4130.5400390625,4136.169921875,4060.5,4070.7900390625,117300,477503671.58203125
2022-04-21,4048.72998046875,4086.43994140625,3978.3701171875,3995.830078125,132800,530646234.375
2022-04-22,3967.199951171875,4037.080078125,3953.719970703125,4013.25,122100,490017825.0
2022-04-25,3933.449951171875,3958.2099609375,3814.909912109375,3814.909912109375,168400,642430829.1992188
2022-04-26,3822.489990234375,3871.85009765625,3773.89990234375,3784.1201171875,157600,596377330.46875
2022-04-27,3758.080078125,3895.72998046875,3757.090087890625,3895.5400390625,172700,672759764.7460938
2022-04-28,3883.419921875,3943.429931640625,3873.580078125,3921.110107421875,153100,600321957.4462891
2022-04-29,3939.6201171875,4017.429931640625,3898.570068359375,4016.239990234375,179500,720915078.2470703
2022-05-05,3995.35009765625,4039.699951171875,3988.929931640625,4010.2099609375,154200,618374375.9765625
2022-05-06,3928.85009765625,3947.239990234375,3902.050048828125,3908.820068359375,123000,480784868.4082031
2022-05-09,3883.949951171875,3914.110107421875,3854.93994140625,3877.43994140625,92900,360214170.5566406
2022-05-10,3820.6298828125,3932.679931640625,3808.570068359375,3919.8701171875,136400,534670283.984375
2022-05-11,3917.929931640625,4033.300048828125,3916.52001953125,3976.419921875,165600,658495139.0625
2022-05-12,3949.949951171875,3985.929931640625,3935.590087890625,3958.739990234375,113400,448921114.8925781
2022-05-13,3983.820068359375,4003.85009765625,3957.139892578125,3988.60009765625,110000,438746010.7421875
2022-05-16,4015.0,4018.030029296875,3947.75,3956.5400390625,112400,444715100.390625
2022-05-17,3961.760009765625,4005.889892578125,3955.10009765625,4005.889892578125,109700,439446121.2158203
2022-05-18,4015.010009765625,4017.340087890625,3964.75,3991.909912109375,108100,431525461.49902344
2022-05-19,3938.300048828125,3999.60009765625,3933.75,3999.60009765625,116300,465153491.3574219
