date,open,high,low,close,volume,amount
2019-03-18,59.484500885009766,59.747501373291016,59.07400131225586,59.4275016784668,24442000,1452526996.0250854
2019-03-19,59.58599853515625,60.170501708984375,59.472999572753906,60.12300109863281,29788000,1790943956.7260742
2019-03-20,60.06999969482422,61.4995002746582,59.97949981689453,61.32149887084961,41508000,2545332775.1312256
2019-03-21,61.0,61.821998596191406,60.82899856567383,61.80649948120117,28150000,1739852960.395813
2019-03-22,61.442501068115234,61.68149948120117,60.29999923706055,60.38249969482422,34422000,2078486404.4952393
2019-03-25,59.97800064086914,60.47200012207031,59.5,59.86899948120117,27576000,1650947529.6936035
2019-03-26,60.259498596191406,60.38249969482422,59.0880012512207,59.492000579833984,30752000,1829498001.8310547
2019-03-27,59.59600067138672,59.59600067138672,58.21149826049805,58.9005012512207,29428000,1733323950.8209229
2019-03-28,58.775001525878906,58.86249923706055,58.17150115966797,58.61349868774414,22402000,1313059597.6028442
2019-03-29,59.00899887084961,59.19850158691406,58.319000244140625,58.84450149536133,30890000,1817706651.1917114
2019-04-01,59.37699890136719,60.0099983215332,59.31800079345703,59.94900131225586,27706000,1660947030.3573608
2019-04-02,60.002498626708984,60.29050064086914,59.5620002746582,60.277000427246094,18288000,1102345783.8134766
2019-04-03,60.6349983215332,61.029998779296875,60.25400161743164,60.54050064086914,22180000,1342788304.2144775
2019-04-04,60.56449890136719,61.02750015258789,60.45199966430664,60.97249984741211,21022000,1281763891.7922974
2019-04-05,60.96500015258789,61.019500732421875,60.50149917602539,60.5724983215332,20012000,1212176836.4105225
2019-04-08,60.55550003051758,60.6974983215332,60.23500061035156,60.41400146484375,21750000,1314004531.8603516
2019-04-09,60.09450149536133,60.35749816894531,59.91899871826172,60.134498596191406,19668000,1182725318.3898926
2019-04-10,60.25450134277344,60.446998596191406,60.03300094604492,60.3224983215332,15510000,935601948.96698
2019-04-11,60.44499969482422,60.637001037597656,60.22700119018555,60.47949981689453,16998000,1028030537.8875732
2019-04-12,60.78099822998047,61.15250015258789,60.66450119018555,61.13650131225586,24312000,1486350619.9035645
2019-04-15,61.204498291015625,61.46500015258789,60.72800064086914,61.326499938964844,23796000,1459325392.5476074
2019-04-16,61.5,61.79899978637695,61.25199890136719,61.59550094604492,22622000,1393413422.4014282
2019-04-17,61.849998474121094,62.255001068115234,61.64500045776367,62.00699996948242,30366000,1882904561.0733032
2019-04-18,62.25,62.297000885009766,61.97050094604492,62.07350158691406,24750000,1536319164.276123
2019-04-22,61.833499908447266,62.71699905395508,61.66849899291992,62.6879997253418,19084000,1196337786.7584229
2019-04-23,62.832000732421875,63.721500396728516,62.5984992980957,63.52949905395508,31868000,2024558075.8514404
2019-04-24,63.52949905395508,63.70000076293945,62.990501403808594,63.002498626708984,23396000,1474006457.8704834
2019-04-25,63.51499938964844,63.63999938964844,62.900001525878906,63.367000579833984,31344000,1986175266.1743164
2019-04-26,63.66899871826172,63.945499420166016,63.25,63.87099838256836,27228000,1739079543.9605713
2019-04-29,64.02549743652344,64.84850311279297,63.58549880981445,64.80999755859375,72368000,4690169903.3203125
2019-04-30,59.53150177001953,60.04899978637695,59.150001525878906,59.948001861572266,133178000,7983754991.920471
2019-05-01,59.875,59.962501525878906,58.58399963378906,58.66600036621094,74340000,4361230467.224121
2019-05-02,58.630001068115234,58.96900177001953,57.916500091552734,58.32550048828125,45098000,2630363421.020508
2019-05-03,58.87049865722656,59.56999969482422,58.6775016784668,59.477500915527344,41588000,2473550308.074951
2019-05-06,58.599998474121094,59.77149963378906,58.55799865722656,59.67300033569336,31774000,1896049912.6663208
2019-05-07,59.29050064086914,59.73849868774414,58.25,58.94300079345703,36604000,2157549601.043701
2019-05-08,58.864498138427734,59.2135009765625,58.381500244140625,58.53900146484375,25520000,1493915317.3828125
2019-05-09,58.130001068115234,58.70349884033203,57.731998443603516,58.39849853515625,29556000,1726026022.7050781
2019-05-10,58.44200134277344,58.81399917602539,57.31850051879883,58.38199996948242,31650000,1847790299.0341187
2019-05-13,57.262001037597656,57.5984992980957,56.275001525878906,56.829498291015625,45626000,2592902689.025879
2019-05-14,57.11600112915039,57.243499755859375,56.17649841308594,56.24300003051758,40392000,2271767257.232666
2019-05-15,56.127498626708984,58.915000915527344,56.06999969482422,58.540000915527344,59302000,3471539134.2926025
2019-05-16,58.59199905395508,59.70800018310547,58.42250061035156,59.224998474121094,35308000,2091116246.1242676
2019-05-17,58.791500091552734,59.31449890136719,58.32099914550781,58.43899917602539,25362000,1482129897.102356
2019-05-20,57.650001525878906,57.650001525878906,56.90700149536133,57.233001708984375,30602000,1751444318.2983398
2019-05-21,57.7239990234375,57.900001525878906,57.16550064086914,57.72200012207031,20562000,1186879766.5100098
2019-05-22,57.5625,58.18899917602539,57.54999923706055,57.79249954223633,18826000,1088001596.382141
2019-05-23,57.30350112915039,57.502498626708984,56.65800094604492,57.266998291015625,25214000,1443930094.909668
2019-05-24,57.599998474121094,57.71799850463867,56.83549880981445,56.93050003051758,18554000,1056288497.5662231
2019-05-28,57.07400131225586,57.824501037597656,56.93349838256836,56.97800064086914,20948000,1193575157.4249268
2019-05-29,56.6349983215332,56.75,55.59749984741211,55.99700164794922,36230000,2028771369.7052002
2019-05-30,56.00749969482422,56.34000015258789,55.79499816894531,56.070499420166016,18088000,1014203193.5119629
2019-05-31,55.28200149536133,55.66999816894531,55.16749954223633,55.32500076293945,31582000,1747274174.0951538
2019-06-03,53.346500396728516,53.349998474121094,51.35150146484375,51.9370002746582,96890000,5032175956.611633
2019-06-04,52.2244987487793,52.922000885009766,51.80149841308594,52.7244987487793,60512000,3190464868.286133
2019-06-05,52.75,52.84049987792969,51.650001525878906,52.231998443603516,46988000,2454277142.868042
2019-06-06,52.31050109863281,52.5,51.7755012512207,52.38800048828125,29020000,1520299774.1699219
2019-06-07,52.7140007019043,53.67150115966797,52.557498931884766,53.41849899291992,43828000,2341225973.8616943
2019-06-10,53.849998474121094,54.742000579833984,53.763999938964844,54.13800048828125,28510000,1543474393.9208984
2019-06-11,54.8494987487793,55.20050048828125,53.97850036621094,54.051998138427734,33508000,1811174353.6224365
2019-06-12,53.997501373291016,54.125999450683594,53.47999954223633,53.95500183105469,23670000,1277114893.3410645
2019-06-13,54.23550033569336,54.829498291015625,54.128501892089844,54.550498962402344,20814000,1135414085.4034424
2019-06-14,54.48699951171875,54.737998962402344,54.07400131225586,54.314998626708984,24582000,1335171296.2417603
2019-06-17,54.45500183105469,55.06399917602539,54.400001525878906,54.69449996948242,19770000,1081310264.3966675
2019-06-18,55.57500076293945,55.93899917602539,55.03950119018555,55.262001037597656,34526000,1907975847.8240967
2019-06-19,55.36199951171875,55.471500396728516,54.80149841308594,55.22549819946289,26714000,1475293958.9004517
2019-06-20,56.084999084472656,56.13600158691406,55.349998474121094,55.65999984741211,24018000,1336841876.335144
2019-06-21,55.49300003051758,56.32849884033203,55.486000061035156,56.26850128173828,50774000,2856976884.0789795
2019-06-24,56.0,56.17850112915039,55.66550064086914,55.834999084472656,24236000,1353217037.8112793
2019-06-25,55.75400161743164,55.78499984741211,54.22999954223633,54.37900161743164,31644000,1720769127.1820068
2019-06-26,54.54999923706055,54.75600051879883,53.68450164794922,54.01599884033203,34698000,1874247127.7618408
2019-06-27,54.337501525878906,54.42300033569336,53.79249954223633,53.83150100708008,24078000,1296154881.2484741
2019-06-28,53.86149978637695,54.13999938964844,53.689998626708984,54.13999938964844,33672000,1823002059.4482422
2019-07-01,55.051998138427734,55.429500579833984,54.76649856567383,55.0,29196000,1605780000.0
2019-07-02,55.24150085449219,55.644500732421875,54.98350143432617,55.630001068115234,20630000,1147646922.0352173
2019-07-03,55.92499923706055,56.39950180053711,55.74250030517578,56.14950180053711,20154000,1131637059.288025
2019-07-05,55.96849822998047,56.73249816894531,55.875,56.63349914550781,29794000,1687338473.5412598
2019-07-08,56.29349899291992,56.36050033569336,55.5880012512207,55.839500427246094,29888000,1668930988.7695312
2019-07-09,55.51599884033203,56.393001556396484,55.35749816894531,56.214500427246094,29472000,1656753756.5917969
2019-07-10,56.61600112915039,57.117000579833984,56.53300094604492,57.045501708984375,30710000,1751867357.4829102
2019-07-11,57.30799865722656,57.6619987487793,56.97650146484375,57.20399856567383,26004000,1487532778.7017822
2019-07-12,57.14649963378906,57.375,56.928001403808594,57.266998291015625,21878000,1252887388.6108398
2019-07-15,57.266998291015625,57.534000396728516,57.0,57.5255012512207,21164000,1217469708.480835
2019-07-16,57.33649826049805,57.92900085449219,57.33649826049805,57.67300033569336,25352000,1462125904.510498
2019-07-17,57.54600143432617,57.922000885009766,57.33100128173828,57.33700180053711,19538000,1120250341.178894
2019-07-18,57.099998474121094,57.40850067138672,56.643001556396484,57.36199951171875,25450000,1459862887.5732422
2019-07-19,57.465999603271484,57.57899856567383,56.5625,56.57749938964844,23184000,1311692745.8496094
2019-07-22,56.77349853515625,57.000999450683594,56.260501861572266,56.96049880981445,28914000,1646955862.586975
2019-07-23,57.17250061035156,57.44300079345703,56.64250183105469,57.40250015258789,20648000,1185246823.1506348
2019-07-24,56.63100051879883,57.27299880981445,56.425498962402344,56.98649978637695,27192000,1549576902.191162
2019-07-25,56.9474983215332,57.179500579833984,56.18550109863281,56.797000885009766,54762000,3110317362.464905
2019-07-26,61.400001525878906,63.419498443603516,61.400001525878906,62.26100158691406,121216000,7547029568.359375
2019-07-29,62.125,62.449501037597656,61.5099983215332,62.09199905395508,41382000,2569491104.850769
2019-07-30,61.349998474121094,61.84550094604492,61.26599884033203,61.400001525878906,28616000,1757022443.6645508
2019-07-31,61.243499755859375,61.74549865722656,60.409000396728516,60.90999984741211,39960000,2433963593.902588
2019-08-01,60.881500244140625,61.814998626708984,60.349998474121094,60.5890007019043,35426000,2146425938.8656616
2019-08-02,60.150001525878906,60.474998474121094,59.5,59.816001892089844,34910000,2088176626.0528564
2019-08-05,58.64849853515625,58.84400177001953,57.13750076293945,57.73749923706055,47840000,2762161963.5009766
2019-08-06,58.2760009765625,59.06999969482422,58.076499938964844,58.55400085449219,36014000,2108763786.7736816
2019-08-07,57.88999938964844,58.993499755859375,57.54199981689453,58.795501708984375,30686000,1804198765.4418945
2019-08-08,59.32149887084961,60.31399917602539,58.70000076293945,60.30950164794922,30116000,1816280951.6296387
2019-08-09,59.9995002746582,60.222999572753906,59.24449920654297,59.44499969482422,20418000,1213748003.768921
2019-08-12,59.0,59.28049850463867,58.43600082397461,58.724998474121094,22064000,1295708366.3330078
2019-08-13,58.717498779296875,60.27149963378906,58.64950180053711,59.83649826049805,28434000,1701390991.5390015
2019-08-14,58.80350112915039,59.13949966430664,58.05350112915039,58.212501525878906,35430000,2062468929.0618896
2019-08-15,58.42150115966797,58.82099914550781,58.150001525878906,58.465999603271484,28506000,1666631784.690857
2019-08-16,59.03950119018555,59.19200134277344,58.650001525878906,58.96049880981445,24916000,1469059788.345337
2019-08-19,59.59149932861328,60.46950149536133,59.52000045776367,60.02199935913086,24450000,1467537884.3307495
2019-08-20,59.76750183105469,59.900001525878906,59.15250015258789,59.17649841308594,20206000,1195720326.9348145
2019-08-21,59.79100036621094,60.02799987792969,59.395999908447266,59.57899856567383,14152000,843161987.701416
2019-08-22,59.689998626708984,59.93899917602539,58.945499420166016,59.57600021362305,17352000,1033762755.7067871
2019-08-23,59.25849914550781,59.78350067138672,57.5,57.67900085449219,36254000,2091094496.9787598
2019-08-26,57.97249984741211,58.59299850463867,57.74250030517578,58.558998107910156,21166000,1239459753.9520264
2019-08-27,59.150001525878906,59.25,58.22800064086914,58.54100036621094,23460000,1373371868.5913086
2019-08-28,58.243499755859375,58.92499923706055,58.01250076293945,58.6875,16810000,986536875.0
2019-08-29,59.32099914550781,59.95949935913086,59.263999938964844,59.71200180053711,19636000,1172504867.3553467
2019-08-30,60.01750183105469,60.01750183105469,59.2859992980957,59.5265007019043,18064000,1075286708.6791992
2019-09-03,59.092498779296875,59.45399856567383,58.18550109863281,58.477500915527344,25908000,1515035093.7194824
2019-09-04,58.97249984741211,59.24399948120117,58.576499938964844,59.11349868774414,21312000,1259826884.0332031
2019-09-05,59.68299865722656,60.70000076293945,59.634498596191406,60.609500885009766,26394000,1599727166.3589478
2019-09-06,60.457000732421875,60.647499084472656,60.16299819946289,60.316001892089844,18972000,1144315187.8967285
2019-09-09,60.354000091552734,61.02750015258789,59.65850067138672,60.26350021362305,31854000,1919633535.8047485
2019-09-10,59.804500579833984,60.5,59.800498962402344,60.28499984741211,27922000,1683277765.739441
2019-09-11,60.19449996948242,61.12350082397461,60.11399841308594,61.0,23522000,1434842000.0
2019-09-12,61.173500061035156,62.12099838256836,61.12799835205078,61.74850082397461,31644000,1953969560.0738525
2019-09-13,61.605499267578125,62.0525016784668,61.354000091552734,62.00149917602539,23676000,1467947494.4915771
2019-09-16,61.52199935913086,61.95100021362305,61.259498596191406,61.58150100708008,28218000,1737706795.4177856
2019-09-17,61.58150100708008,61.75,61.16749954223633,61.49399948120117,20806000,1279444153.2058716
2019-09-18,61.512001037597656,61.8120002746582,60.82350158691406,61.63249969482422,17440000,1074870794.6777344
2019-09-19,61.61600112915039,62.21699905395508,61.615501403808594,61.9375,16554000,1025313375.0
2019-09-20,61.68199920654297,62.13999938964844,61.17900085449219,61.492000579833984,37692000,2317756485.8551025
2019-09-23,61.32849884033203,61.98400115966797,61.18899917602539,61.734500885009766,20798000,1283954149.406433
2019-09-24,62.0,62.355499267578125,60.53200149536133,60.916500091552734,35804000,2181054369.277954
2019-09-25,60.800498962402344,62.4010009765625,60.459999084472656,62.297000885009766,26798000,1669435029.7164917
2019-09-26,62.106998443603516,62.23350143432617,61.590999603271484,62.114498138427734,23166000,1438944463.874817
2019-09-27,62.14149856567383,62.2495002746582,60.7599983215332,61.29750061035156,34122000,2091593315.826416
2019-09-30,61.029998779296875,61.37049865722656,60.67100143432617,61.05699920654297,24470000,1494064770.5841064
2019-10-01,61.1245002746582,61.643001556396484,60.27750015258789,60.29999923706055,24504000,1477591181.3049316
2019-10-02,59.82500076293945,59.9379997253418,58.631500244140625,58.895999908447266,33030000,1945334876.9760132
2019-10-03,59.16699981689453,59.54999923706055,58.15700149536133,59.471500396728516,28368000,1687087523.2543945
2019-10-04,59.714500427246094,60.62300109863281,59.548500061035156,60.54800033569336,24282000,1470226544.1513062
2019-10-07,60.349998474121094,60.945499420166016,60.21799850463867,60.412498474121094,17040000,1029428973.9990234
2019-10-08,59.938499450683594,60.34349822998047,59.4739990234375,59.506500244140625,20086000,1195247563.9038086
2019-10-09,60.06650161743164,60.42300033569336,59.90599822998047,60.119998931884766,15948000,958793742.9656982
2019-10-10,59.93000030517578,60.78099822998047,59.893001556396484,60.4734992980957,12842000,776600677.986145
2019-10-11,61.201499938964844,61.4375,60.68199920654297,60.785499572753906,22330000,1357340205.4595947
2019-10-14,60.69449996948242,61.29399871826172,60.59400177001953,60.88850021362305,13296000,809573498.840332
2019-10-15,61.07500076293945,62.35649871826172,61.04600143432617,62.11199951171875,27584000,1713297394.53125
2019-10-16,62.09049987792969,62.70949935913086,61.92649841308594,62.150001525878906,22986000,1428579935.0738525
2019-10-17,62.56999969482422,63.1875,62.493499755859375,62.63999938964844,20958000,1312809107.208252
2019-10-18,62.734500885009766,62.90549850463867,62.00699996948242,62.22050094604492,31624000,1967661121.9177246
2019-10-21,62.435001373291016,62.675498962402344,61.9995002746582,62.2140007019043,18094000,1125700128.7002563
2019-10-22,62.2239990234375,62.436500549316406,61.99250030517578,62.060001373291016,22862000,1418815751.3961792
2019-10-23,62.010501861572266,62.902000427246094,62.010501861572266,62.881500244140625,21282000,1338244088.1958008
2019-10-24,62.955501556396484,63.14500045776367,62.61750030517578,62.955501556396484,20224000,1273212063.4765625
2019-10-25,62.599998474121094,63.400001525878906,62.45750045776367,63.21500015258789,27104000,1713379364.1357422
2019-10-28,63.75,64.96199798583984,63.615501403808594,64.4489974975586,65428000,4216769008.2702637
2019-10-29,63.79999923706055,64.04000091552734,62.78049850463867,63.03300094604492,52654000,3318939631.8130493
2019-10-30,62.75749969482422,63.4010009765625,62.532501220703125,63.03499984741211,29204000,1840874135.5438232
2019-10-31,63.0,63.32600021362305,62.4739990234375,62.939998626708984,31904000,2008037716.1865234
2019-11-01,63.290000915527344,63.650001525878906,62.98550033569336,63.61249923706055,28812000,1832803328.0181885
2019-11-04,63.80550003051758,64.625,63.80550003051758,64.48049926757812,30632000,1975166653.5644531
2019-11-05,64.55999755859375,64.86199951171875,64.46900177001953,64.5719985961914,25148000,1623856620.6970215
2019-11-06,64.50450134277344,64.64949798583984,64.1135025024414,64.55049896240234,24626000,1589620587.44812
2019-11-07,64.71399688720703,66.13249969482422,64.6875,65.34700012207031,45140000,2949763585.510254
2019-11-08,65.07599639892578,65.85549926757812,65.07599639892578,65.44999694824219,30392000,1989156307.2509766
2019-11-11,65.19999694824219,65.24500274658203,64.79350280761719,64.91400146484375,17234000,1118727901.2451172
2019-11-12,64.92849731445312,65.46749877929688,64.71199798583984,64.8604965209961,28852000,1871355045.6237793
2019-11-13,64.65899658203125,65.1259994506836,64.60749816894531,64.80899810791016,20538000,1331047203.1402588
2019-11-14,64.75,65.78600311279297,64.6969985961914,65.4574966430664,28948000,1894863612.8234863
2019-11-15,65.75250244140625,66.677001953125,65.59449768066406,66.677001953125,39286000,2619472698.7304688
2019-11-18,66.61699676513672,66.69599914550781,65.80799865722656,65.99199676513672,27984000,1846720037.475586
2019-11-19,66.33149719238281,66.33149719238281,65.5885009765625,65.62950134277344,21864000,1434923417.3583984
2019-11-20,65.56800079345703,65.6604995727539,64.46050262451172,65.09300231933594,28892000,1880667023.010254
2019-11-21,64.9625015258789,65.55599975585938,64.5374984741211,65.00700378417969,25546000,1660668918.6706543
2019-11-22,65.1500015258789,65.34500122070312,64.46800231933594,64.68350219726562,27776000,1796648957.03125
2019-11-25,64.81300354003906,65.52050018310547,64.78050231933594,65.28199768066406,23590000,1540002325.2868652
2019-11-26,65.49549865722656,65.70050048828125,65.2020034790039,65.6500015258789,21910000,1438391533.4320068
2019-11-27,65.77100372314453,65.88200378417969,65.47350311279297,65.60649871826172,18808000,1233927027.8930664
2019-11-29,65.33000183105469,65.49749755859375,65.1614990234375,65.20449829101562,12802000,834747987.121582
2019-12-02,65.12799835205078,65.27200317382812,64.01899719238281,64.44300079345703,26538000,1710188355.0567627
2019-12-03,63.93299865722656,64.86150360107422,63.852500915527344,64.73699951171875,25270000,1635903977.6611328
2019-12-04,65.30500030517578,66.2135009765625,65.15249633789062,65.9469985961914,35506000,2341514132.156372
2019-12-05,66.3499984741211,66.39900207519531,65.71600341796875,66.3479995727539,24408000,1619421973.5717773
2019-12-06,66.63749694824219,67.12349700927734,66.5615005493164,66.96949768066406,32968000,2207850399.536133
2019-12-09,66.94300079345703,67.87750244140625,66.80349731445312,67.14949798583984,30842000,2071024816.8792725
2019-12-10,66.99700164794922,67.4000015258789,66.69999694824219,67.14450073242188,17606000,1182146079.8950195
2019-12-11,67.41500091552734,67.49449920654297,67.05500030517578,67.2125015258789,20480000,1376512031.25
2019-12-12,67.1604995727539,67.72899627685547,66.91000366210938,67.42449951171875,29114000,1962996878.7841797
2019-12-13,67.3949966430664,67.56749725341797,67.08300018310547,67.34349822998047,33170000,2233783836.288452
2019-12-16,67.75,68.17649841308594,67.53050231933594,68.03500366210938,28128000,1913688583.0078125
2019-12-17,68.12049865722656,68.21649932861328,67.53849792480469,67.74449920654297,32948000,2232045759.8571777
2019-12-18,67.8499984741211,67.97149658203125,67.52300262451172,67.59549713134766,23330000,1577002948.0743408
2019-12-19,67.59549713134766,67.87650299072266,67.4375,67.8219985961914,28922000,1961547843.3990479
2019-12-20,68.15499877929688,68.19999694824219,67.5364990234375,67.56099700927734,50090000,3384130340.194702
2019-12-23,67.9365005493164,68.09249877929688,67.4000015258789,67.53150177001953,19936000,1346308019.2871094
2019-12-24,67.510498046875,67.60050201416016,67.20850372314453,67.22149658203125,13468000,905339115.9667969
2019-12-26,67.32749938964844,68.16000366210938,67.27549743652344,68.12349700927734,23662000,1611938186.2335205
2019-12-27,68.19999694824219,68.35250091552734,67.6500015258789,67.73200225830078,23212000,1572195236.4196777
2019-12-30,67.84049987792969,67.8499984741211,66.89199829101562,66.9854965209961,19994000,1339308017.440796
2019-12-31,66.78949737548828,67.03299713134766,66.60649871826172,66.96949768066406,19514000,1306842777.7404785
2020-01-02,67.42050170898438,68.43399810791016,67.32450103759766,68.43399810791016,27278000,1866742600.3875732
2020-01-03,67.4000015258789,68.6875,67.36599731445312,68.07599639892578,23408000,1593522923.7060547
2020-01-06,67.58149719238281,69.91600036621094,67.55000305175781,69.8905029296875,46768000,3268639041.015625
2020-01-07,70.02300262451172,70.17500305175781,69.5780029296875,69.75550079345703,34330000,2394706342.23938
2020-01-08,69.74099731445312,70.59249877929688,69.63150024414062,70.25199890136719,35314000,2480879089.202881
2020-01-09,71.09649658203125,71.43399810791016,70.510498046875,70.989501953125,33200000,2356851464.84375
2020-01-10,71.47350311279297,71.74700164794922,70.9800033569336,71.447998046875,26258000,1876081532.7148438
2020-01-13,71.76249694824219,72.0739974975586,71.26850128173828,72.00150299072266,30730000,2212606186.904907
2020-01-14,72.0,72.13150024414062,71.38849639892578,71.52950286865234,26076000,1865203316.8029785
2020-01-15,71.6510009765625,72.03900146484375,71.58300018310547,71.95999908447266,21550000,1550737980.2703857
2020-01-16,72.27249908447266,72.53500366210938,72.0,72.50800323486328,26080000,1891008724.3652344
2020-01-17,73.12699890136719,74.02749633789062,72.82749938964844,73.97599792480469,52424000,3878117715.209961
2020-01-21,73.94999694824219,74.49400329589844,73.510498046875,74.11250305175781,48930000,3626324774.32251
2020-01-22,74.48650360107422,75.02899932861328,74.13300323486328,74.19349670410156,28458000,2111398529.2053223
2020-01-23,74.37750244140625,74.67500305175781,74.01599884033203,74.2344970703125,26650000,1978349346.9238281
2020-01-24,74.64099884033203,74.70999908447266,73.15899658203125,73.30850219726562,29786000,2183567046.447754
2020-01-27,71.5770034790039,71.8290023803711,70.9749984741211,71.58650207519531,34132000,2443390488.8305664
2020-01-28,72.08699798583984,72.73999786376953,71.51799774169922,72.5250015258789,29724000,2155733145.3552246
2020-01-29,72.9229965209961,73.20700073242188,72.26950073242188,72.83499908447266,21566000,1570759590.2557373
2020-01-30,71.90499877929688,72.76249694824219,71.75,72.7125015258789,27110000,1971235916.3665771
2020-01-31,73.39299774169922,73.4834976196289,71.35299682617188,71.63899993896484,43822000,3139364255.3253174
